Index,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5687,2,13.0,0,0.0,16,346.3866667,0.0,0.029411765,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,False
5688,1,23.96,0,0.0,94,2103.938772,0.013731061000000001,0.038809156000000004,1.47623044,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
5689,9,64.5,3,99.6,33,768.4133333,0.004878049000000001,0.013617886000000001,41.34613116,0.0,Sep,2,2,4,2,Returning_Visitor,False,False
5690,9,358.2583333,3,377.4333333,64,5738.902193,0.0,0.020187793,12.08836478,0.0,Oct,2,2,1,13,Returning_Visitor,False,True
5691,0,0.0,0,0.0,8,64.6,0.05,0.075,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,False,False
5692,0,0.0,0,0.0,26,559.56,0.008,0.008,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False
5693,2,82.6,0,0.0,10,352.0,0.0,0.007692308,27.19298393,0.0,Sep,2,2,1,2,New_Visitor,True,True
5694,0,0.0,0,0.0,5,53.4,0.12,0.14,0.0,0.0,June,3,2,3,13,Returning_Visitor,True,False
5695,2,31.2,0,0.0,3,55.4,0.0,0.05,0.0,0.0,Oct,2,2,1,5,New_Visitor,False,False
5696,0,0.0,0,0.0,9,206.6,0.0,0.005555556,0.0,0.0,Jul,2,4,3,4,New_Visitor,False,False
5697,7,199.85,0,0.0,39,1267.453333,0.004761905,0.020634921,17.92758699,0.0,Nov,2,4,1,4,Returning_Visitor,False,False
5698,1,5.5,6,387.5,25,621.2,0.0,0.009333333000000001,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False
5699,0,0.0,0,0.0,15,148.93333330000002,0.0,0.04,0.0,0.0,June,4,2,1,13,Returning_Visitor,False,False
5700,4,64.6,2,28.7,16,597.6,0.019047619,0.018594104,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,True,False
5701,0,0.0,0,0.0,43,654.0666667,0.0,0.029844961,0.0,0.0,Jul,2,2,7,3,Returning_Visitor,False,False
5702,2,53.4,0,0.0,2,0.0,0.05,0.1,0.0,0.0,Sep,1,1,6,3,Returning_Visitor,False,False
5703,5,59.9,2,8.0,84,2359.522438,0.016666667,0.028709742000000003,3.478135617,0.0,June,1,1,4,3,Returning_Visitor,False,False
5704,1,23.2,0,0.0,4,44.8,0.0,0.05,0.0,0.0,June,2,10,7,4,Returning_Visitor,True,False
5705,1,0.0,0,0.0,23,579.3,0.0,0.009090909,0.0,0.0,Sep,2,2,2,2,New_Visitor,False,False
5706,1,46.4,0,0.0,13,118.26666670000002,0.0,0.014285714,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,True,False
5707,8,176.25,1,141.0,20,651.7658974,0.0,0.009230769,19.13285864,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
5708,9,68.4,1,6.0,30,728.8666667,0.037373737000000004,0.063636364,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,True,False
5709,5,265.04333330000003,1,0.0,38,1712.776667,0.013333333000000001,0.040833333,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,False,False
5710,4,68.73333333,0,0.0,44,2498.8666670000002,0.0,0.014444443999999999,11.33062869,0.0,Oct,2,2,4,1,Returning_Visitor,False,True
5711,9,219.93333330000002,0,0.0,56,1371.415714,0.002539683,0.011752445,0.0,0.0,Oct,3,2,1,5,Returning_Visitor,True,False
5712,0,0.0,2,38.2,121,3362.749679,0.025170765,0.042322417,4.212415755,0.0,Jul,1,1,1,3,Returning_Visitor,False,False
5713,2,70.6,0,0.0,30,515.2333333,0.0,0.02,0.0,0.0,Aug,1,1,3,1,Returning_Visitor,False,False
5714,0,0.0,0,0.0,62,2636.513492,0.04781874,0.061364567,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,True,False
5715,1,70.0,0,0.0,12,1644.233333,0.0,0.015384615,0.0,0.0,Aug,1,1,4,4,New_Visitor,False,False
5716,8,166.7,0,0.0,9,171.7,0.016666667,0.05,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
5717,0,0.0,1,322.4,27,1747.7,0.007692308,0.025641026,0.0,0.0,Oct,2,4,5,1,Returning_Visitor,False,False
5718,1,54.4,0,0.0,6,270.9,0.0,0.014285714,0.0,0.0,Oct,1,1,7,3,New_Visitor,False,False
5719,5,152.1,0,0.0,27,1474.533333,0.014814815,0.030123457000000003,27.89717093,0.0,Oct,3,3,6,1,Returning_Visitor,True,False
5720,0,0.0,0,0.0,3,255.0,0.0,0.066666667,0.0,0.0,June,2,2,3,4,Returning_Visitor,False,False
5721,0,0.0,0,0.0,25,1131.8,0.024,0.033142857000000005,0.0,0.0,June,1,1,4,1,Returning_Visitor,True,False
5722,2,58.4,0,0.0,5,303.1,0.0,0.033333333,0.0,0.0,Oct,3,2,3,6,Returning_Visitor,False,True
5723,1,106.8,0,0.0,17,327.5380952,0.0,0.00625,0.0,0.0,Oct,3,2,3,2,New_Visitor,False,False
5724,0,0.0,0,0.0,39,1867.0333329999999,0.0,0.020512821,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,False
5725,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,2,4,3,4,New_Visitor,False,False
5726,0,0.0,0,0.0,3,50.2,0.0,0.066666667,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,False
5727,3,82.6,0,0.0,1,16.2,0.0,0.05,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,False
5728,7,275.08444439999994,0,0.0,70,806.0266667000001,0.0,0.002666667,0.0,0.0,Oct,2,5,1,2,New_Visitor,False,False
5729,1,17.2,0,0.0,6,243.3,0.0,0.05,22.09581063,0.0,Oct,1,8,8,1,Returning_Visitor,False,False
5730,11,189.4833333,1,303.2,91,4864.147143,0.0,0.002380952,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False
5731,0,0.0,0,0.0,13,374.9,0.0,0.047619048,16.72561819,0.0,Aug,4,1,1,3,Returning_Visitor,False,True
5732,4,74.5,0,0.0,22,672.95,0.0,0.027179487000000002,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,True
5733,3,33.6,0,0.0,4,109.5,0.0,0.013333333000000001,0.0,0.0,Oct,3,2,1,2,New_Visitor,False,False
5734,0,0.0,0,0.0,19,623.2,0.022222222000000003,0.04444444400000001,0.0,0.0,Jul,2,5,4,1,Returning_Visitor,True,False
5735,4,304.6,0,0.0,7,137.6,0.0,0.0375,0.0,0.0,Aug,3,2,1,5,New_Visitor,False,False
5736,0,0.0,0,0.0,36,1083.75163,0.006666666999999999,0.011684358999999998,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,False
5737,1,5.5,0,0.0,103,1955.168685,0.015359477,0.037057104,0.0,0.0,June,2,2,9,13,Returning_Visitor,True,False
5738,0,0.0,0,0.0,103,3357.053333,0.015533981,0.043527508,0.0,0.0,Sep,2,2,4,1,Returning_Visitor,False,False
5739,0,0.0,0,0.0,62,1200.354444,0.003225806,0.023655914,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
5740,0,0.0,0,0.0,74,1268.266667,0.002702703,0.00954955,0.0,0.0,June,2,2,2,4,Returning_Visitor,False,False
5741,0,0.0,0,0.0,27,4622.0,0.027160494,0.09012345699999999,0.0,0.0,Oct,2,5,6,1,Returning_Visitor,False,False
5742,2,22.2,0,0.0,18,470.89666669999997,0.0,0.005,0.0,0.0,Nov,2,2,2,4,New_Visitor,False,False
5743,0,0.0,0,0.0,50,1085.891081,0.025952381,0.041398682,0.0,0.0,Oct,1,1,1,4,Returning_Visitor,False,False
5744,3,102.8,0,0.0,25,1109.233333,0.0,0.0016666670000000001,61.30486592,0.0,Aug,2,2,6,5,New_Visitor,False,True
5745,4,353.4,2,0.0,11,587.2,0.013333333000000001,0.04,0.0,0.0,Jul,2,5,2,3,Returning_Visitor,True,False
5746,5,151.33333330000002,0,0.0,11,283.3333333,0.033333333,0.058333333,13.91046998,0.0,Nov,2,2,6,20,Returning_Visitor,False,True
5747,2,36.2,3,52.0,4,48.0,0.057142857000000005,0.057142857000000005,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,True,False
5748,10,208.5133333,0,0.0,17,369.1,0.0,0.004,0.0,0.0,Sep,3,2,1,6,New_Visitor,False,False
5749,0,0.0,0,0.0,26,436.8,0.074074074,0.088888889,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,False,False
5750,4,175.8666667,0,0.0,2,5.0,0.0,0.04,0.0,0.0,Oct,1,1,3,2,New_Visitor,False,False
5751,5,30.0,1,4.0,107,4376.902655,0.007272727,0.021707552,0.0,0.0,Oct,2,2,2,4,Returning_Visitor,False,False
5752,1,26.2,0,0.0,32,1427.676667,0.0,0.021875,19.9656361,0.0,Sep,2,4,3,4,Returning_Visitor,False,True
5753,0,0.0,0,0.0,16,511.2,0.0125,0.01875,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False
5754,6,1672.033333,0,0.0,28,518.3966667,0.006060606,0.013333333000000001,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,True,False
5755,5,187.1,0,0.0,101,7220.776667,0.001960784,0.013366013000000001,3.9981841410000003,0.0,Nov,2,2,7,3,Returning_Visitor,False,True
5756,8,133.35,2,383.8,14,552.48,0.005263158,0.016140351,20.33155364,0.0,Aug,1,1,1,6,Returning_Visitor,False,False
5757,9,570.2666667000001,0,0.0,11,259.5533333,0.011111111000000002,0.05,6.80128988,0.0,Oct,3,2,3,2,Returning_Visitor,False,False
5758,15,238.68380950000002,0,0.0,33,799.1049417,0.004347826,0.017574237,19.03293603,0.0,Sep,3,2,3,2,Returning_Visitor,True,False
5759,6,144.83333330000002,0,0.0,23,1007.233333,0.0,0.027586207,19.57059225,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
5760,2,40.8,0,0.0,45,1668.125238,0.0044444440000000005,0.024107744,47.57360345,0.0,Sep,1,1,4,2,Returning_Visitor,False,False
5761,0,0.0,0,0.0,7,189.2,0.0,0.014285714,78.56959864,0.0,Sep,3,2,3,2,Returning_Visitor,False,True
5762,9,122.2,0,0.0,51,2303.96,0.019496855,0.036855346000000004,0.0,0.0,Aug,2,4,4,2,Returning_Visitor,False,False
5763,0,0.0,0,0.0,8,158.42,0.0,0.05,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False
5764,2,25.2,4,86.6,21,1702.5,0.016666667,0.037179487000000004,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,True,False
5765,0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False
5766,2,73.75,0,0.0,20,546.6696969999999,0.0,0.004393939,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False
5767,2,68.6,0,0.0,10,279.7666667,0.0,0.033333333,0.0,0.0,Oct,1,2,7,4,New_Visitor,False,False
5768,1,19.4,0,0.0,18,1077.373333,0.034126984,0.035714286,18.22752549,0.0,Nov,3,2,9,2,Returning_Visitor,False,False
5769,10,242.6333333,4,23.0,47,1534.815256,0.022807018,0.036908939,5.194081873,0.0,Sep,1,1,1,3,Returning_Visitor,False,False
5770,3,17.94545455,1,6.0,18,268.4525974,0.0,0.014267677,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
5771,0,0.0,0,0.0,7,116.8,0.028571429,0.11428571400000001,0.0,0.0,Jul,2,2,6,13,Returning_Visitor,False,False
5772,6,80.5,1,10.06666667,23,477.7,0.0,0.007142857,0.0,0.0,Jul,4,2,7,2,New_Visitor,True,False
5773,4,158.2,0,0.0,62,4402.25,0.0,0.001041667,246.7585902,0.0,Oct,4,1,8,2,New_Visitor,False,False
5774,0,0.0,0,0.0,5,334.4,0.0,0.025,0.0,0.0,Sep,3,2,6,1,Returning_Visitor,False,False
5775,3,180.8,0,0.0,10,408.46666669999996,0.0,0.0,0.0,0.0,Aug,4,1,3,1,Returning_Visitor,True,False
5776,7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False
5777,2,154.6,2,69.6,20,479.1,0.0,0.009375,0.0,0.0,Sep,3,2,2,1,New_Visitor,False,False
5778,1,125.0,0,0.0,24,677.3333332999999,0.0,0.032,0.0,0.0,Nov,3,2,8,1,Returning_Visitor,False,False
5779,2,75.6,1,11.0,28,2074.9295239999997,0.0,0.016935484,0.0,0.0,Oct,2,4,3,2,Returning_Visitor,False,False
5780,2,10.3,0,0.0,142,4204.433333,0.009722221999999999,0.021345898999999998,0.7709918640000001,0.0,Jul,2,2,4,13,Returning_Visitor,False,False
5781,4,124.6,0,0.0,4,71.0,0.0,0.028571429,0.0,0.0,Jul,3,3,4,1,New_Visitor,False,False
5782,12,139.3666667,0,0.0,13,139.43333330000002,0.0,0.0070175440000000006,47.30370179,0.0,Oct,3,2,1,5,New_Visitor,True,False
5783,1,12.06666667,0,0.0,45,591.2640602000001,0.0,0.013028631,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,True
5784,0,0.0,0,0.0,43,3747.833333,0.020930233,0.051162791,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,False,False
5785,0,0.0,0,0.0,10,274.3,0.0,0.06,0.0,0.0,June,2,2,4,3,Returning_Visitor,False,False
5786,0,0.0,0,0.0,21,1280.02,0.0,0.019047619,7.232201859,0.0,Nov,2,2,1,20,Returning_Visitor,False,True
5787,3,45.8,0,0.0,63,2435.697531,0.00952381,0.017460317,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False
5788,1,15.2,0,0.0,81,4536.308139,0.032304527,0.054759418,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
5789,0,0.0,0,0.0,15,203.35,0.025,0.066666667,0.0,0.0,Sep,2,2,3,3,Returning_Visitor,False,False
5790,4,133.8,2,54.4,13,421.7857143,0.0,0.023529412000000003,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,False
5791,0,0.0,0,0.0,31,485.63333330000006,0.019354839,0.038709677000000005,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,False
5792,1,21.2,0,0.0,21,836.1,0.0,0.004545455,0.0,0.0,Oct,2,4,9,4,New_Visitor,False,False
5793,0,0.0,0,0.0,30,1500.213333,0.0,0.003333333,0.0,0.0,Oct,2,6,1,1,Returning_Visitor,False,False
5794,0,0.0,0,0.0,3,845.3,0.0,0.033333333,0.0,0.0,Sep,1,2,1,2,New_Visitor,True,False
5795,0,0.0,0,0.0,8,194.4,0.0,0.025,0.0,0.0,Aug,2,10,6,4,Returning_Visitor,False,False
5796,0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,Jul,1,2,2,1,Returning_Visitor,False,False
5797,0,0.0,2,842.3,26,1911.7111109999998,0.015384615,0.036666667,8.018832458,0.0,Jul,3,2,1,2,Returning_Visitor,True,True
5798,0,0.0,0,0.0,14,253.1,0.057142857000000005,0.078571429,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,False
5799,0,0.0,0,0.0,3,36.6,0.0,0.033333333,0.0,0.0,Aug,2,2,6,2,Returning_Visitor,False,False
5800,0,0.0,0,0.0,0,0.0,0.18,0.181818182,0.0,0.0,June,2,2,7,6,Returning_Visitor,False,False
5801,0,0.0,0,0.0,22,821.8933333,0.001515152,0.042424242,0.0,0.0,Jul,2,4,6,1,Returning_Visitor,False,False
5802,2,23.0,1,80.6,53,1693.73,0.034545455,0.054839161,0.0,0.0,Aug,2,2,1,1,Returning_Visitor,False,False
5803,0,0.0,1,426.2,10,157.06666669999998,0.0,0.016666667,32.73061637,0.0,Jul,2,2,3,2,Returning_Visitor,False,True
5804,0,0.0,0,0.0,31,804.0430818,0.0,0.002090109,0.0,0.0,June,3,2,1,3,Returning_Visitor,False,False
5805,9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0.0,Jul,3,2,8,1,Returning_Visitor,True,False
5806,9,211.0,1,52.4,22,501.07142860000005,0.0,0.034666667000000005,0.0,0.0,Aug,1,2,1,4,Returning_Visitor,True,True
5807,1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758193999999998,0.0,0.0,Sep,1,2,5,1,Returning_Visitor,False,False
5808,2,40.9,0,0.0,9,437.4,0.018181818,0.027272727000000004,0.0,0.0,Jul,3,2,1,5,Returning_Visitor,True,False
5809,10,275.3333333,1,6.0,19,719.8833333,0.0,0.018518519,0.0,0.0,Sep,2,2,5,5,Returning_Visitor,True,True
5810,2,35.2,0,0.0,15,521.8666667,0.0,0.00625,0.0,0.0,June,2,2,9,2,New_Visitor,False,False
5811,0,0.0,0,0.0,8,55.3,0.0,0.025,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,False
5812,8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
5813,4,245.8,1,0.0,28,707.9116667000001,0.0,0.017241378999999998,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,False,False
5814,0,0.0,0,0.0,3,96.7,0.0,0.0,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,True,False
5815,16,391.6833333,0,0.0,24,443.75,0.0,0.006451613,0.0,0.0,Aug,2,10,7,3,Returning_Visitor,False,False
5816,4,43.46666667,0,0.0,4,27.26666667,0.0,0.028571429,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True
5817,8,452.5,0,0.0,30,643.4333333,0.0,0.019047619,0.0,0.0,Oct,1,1,9,2,Returning_Visitor,False,False
5818,7,123.2,0,0.0,16,283.7214286,0.014473683999999999,0.022222222000000003,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
5819,0,0.0,0,0.0,25,883.9761904999999,0.02,0.029333333,0.0,0.0,Sep,3,2,3,4,Returning_Visitor,True,False
5820,2,35.3,0,0.0,3,18.1,0.033333333,0.061111110999999996,0.0,0.0,Jul,3,2,3,3,Returning_Visitor,True,True
5821,0,0.0,0,0.0,29,1970.0,0.0,0.0,100.7256048,0.0,Oct,4,1,5,2,Returning_Visitor,False,True
5822,0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,0.0,Aug,2,2,6,5,Returning_Visitor,False,False
5823,4,96.8,1,535.0,9,1888.2,0.0,0.027272727000000004,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
5824,4,103.0,0,0.0,32,1092.183333,0.0,0.00625,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False
5825,2,15.2,0,0.0,22,244.2,0.027272727000000004,0.063636364,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,True,False
5826,4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,False,False
5827,6,631.1073171,3,7.6,28,2104.573984,0.007189541999999999,0.034273974,35.51518951,0.0,Nov,2,2,5,6,Returning_Visitor,False,False
5828,7,94.84,0,0.0,43,1487.229317,0.004545455,0.019638695,0.0,0.0,Oct,2,4,1,2,Returning_Visitor,False,False
5829,11,196.15,0,0.0,141,2623.580864,0.0,0.0042440279999999995,12.50786523,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
5830,0,0.0,0,0.0,32,875.9333332999998,0.031770833,0.07239583299999999,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
5831,1,215.6,2,8.0,27,2968.9,0.021428571,0.036904762,0.0,0.0,Nov,3,2,6,1,Returning_Visitor,False,False
5832,6,88.28,0,0.0,17,310.9714286,0.031578947,0.035247209,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,False,False
5833,5,271.75,1,0.0,40,675.2020988,0.015,0.019412202,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
5834,0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,Oct,4,1,1,2,Returning_Visitor,False,False
5835,1,8.1,0,0.0,16,2227.8,0.0,0.021428571,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,True
5836,3,195.4,2,294.6,93,6412.233333,0.0,0.026687597999999996,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,True
5837,3,36.2,0,0.0,2,4.0,0.0,0.04,27.79373861,0.0,Oct,2,2,6,2,New_Visitor,True,False
5838,4,71.33333333,0,0.0,21,295.3333333,0.016666667,0.058333333,0.0,0.0,Jul,2,10,3,2,Returning_Visitor,True,True
5839,0,0.0,3,44.0,52,1216.364286,0.050909091,0.073225108,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,False
5840,0,0.0,0,0.0,35,1608.7,0.0,0.002857143,0.0,0.0,Sep,2,4,3,2,New_Visitor,False,False
5841,0,0.0,0,0.0,24,1476.021429,0.013043478,0.024378882,0.0,0.0,Sep,2,2,8,2,Returning_Visitor,False,False
5842,0,0.0,0,0.0,6,1156.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False
5843,3,25.6,0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0.0,Jul,1,1,1,5,Returning_Visitor,False,True
5844,6,103.9,3,50.2,9,1759.0666670000003,0.011764706000000002,0.024705882000000002,0.0,0.0,Sep,1,1,7,5,Returning_Visitor,False,False
5845,11,603.8,2,102.75,305,5018.328289,0.001607717,0.005625881,0.0,0.0,Oct,3,2,6,3,Returning_Visitor,False,False
5846,0,0.0,0,0.0,3,11.0,0.066666667,0.133333333,0.0,0.0,June,2,2,1,4,Returning_Visitor,False,False
5847,0,0.0,0,0.0,31,631.0857143,0.012903226,0.02078853,0.0,0.0,June,2,2,8,1,Returning_Visitor,False,False
5848,1,17.2,0,0.0,4,192.4,0.0,0.01,0.0,0.0,Sep,2,2,2,2,New_Visitor,False,False
5849,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,4,7,1,Returning_Visitor,False,False
5850,3,61.4,1,0.0,19,381.6,0.040909091,0.056818182,8.330574815,0.0,Aug,1,1,4,1,Returning_Visitor,False,True
5851,0,0.0,0,0.0,20,1002.366667,0.0,0.007894736999999999,47.57898514,0.0,Oct,2,2,4,2,Returning_Visitor,True,True
5852,0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667000000004,0.0,0.0,Aug,3,2,3,4,Returning_Visitor,False,False
5853,2,61.5,0,0.0,15,1950.3866670000002,0.0,0.007291667,0.0,0.0,Nov,2,10,2,4,Returning_Visitor,True,False
5854,4,134.1,0,0.0,7,110.3,0.0,0.015151515,0.0,0.0,Sep,3,2,1,5,New_Visitor,False,False
5855,1,65.4,0,0.0,37,2097.42,0.0036036040000000003,0.010990991,0.0,0.0,Jul,1,1,5,2,Returning_Visitor,False,False
5856,0,0.0,0,0.0,60,1288.563333,0.0,0.017777778,0.0,0.0,June,2,4,3,4,Returning_Visitor,False,False
5857,2,55.4,0,0.0,20,654.2,0.0,0.00952381,0.0,0.0,Sep,4,1,1,2,New_Visitor,True,False
5858,0,0.0,0,0.0,2,28.2,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
5859,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,3,13,Returning_Visitor,False,False
5860,0,0.0,0,0.0,45,507.1111111000001,0.008888889,0.024444444,0.0,0.0,June,4,2,3,1,Returning_Visitor,False,False
5861,11,456.2333333000001,1,13.0,89,1904.653507,0.01827957,0.027002923999999998,0.0,0.0,Oct,1,1,4,3,Returning_Visitor,False,False
5862,2,95.3,0,0.0,14,262.587619,0.0125,0.004910714,0.0,0.0,Nov,1,1,4,2,New_Visitor,False,False
5863,0,0.0,1,37.2,28,761.5,0.006896551999999999,0.032183908,0.0,0.0,Jul,2,5,1,1,Returning_Visitor,False,False
5864,7,70.5,0,0.0,24,463.6940476,0.013620071999999999,0.045071685,0.0,0.0,June,2,2,1,1,Returning_Visitor,False,False
5865,0,0.0,0,0.0,16,196.33333330000002,0.0125,0.023958333,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,False
5866,0,0.0,0,0.0,28,403.8333333,0.017857143,0.029829932000000003,0.0,0.0,Jul,1,1,6,4,Returning_Visitor,False,False
5867,0,0.0,0,0.0,20,799.0619048,0.0125,0.04275,0.0,0.0,June,1,1,6,4,Returning_Visitor,False,False
5868,0,0.0,0,0.0,17,472.9,0.0125,0.025,0.0,0.0,Oct,3,2,3,1,Returning_Visitor,False,False
5869,1,10.0,1,36.6,78,1983.2256289999998,0.0025,0.007916666999999999,15.50362136,0.0,June,3,2,1,2,Returning_Visitor,False,False
5870,0,0.0,0,0.0,9,311.7,0.0,0.055555556,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,False
5871,2,11.0,0,0.0,59,779.2628571,0.0,0.007471264,0.0,0.0,Aug,4,1,1,4,Returning_Visitor,False,False
5872,0,0.0,0,0.0,25,334.3833333,0.0,0.008333333,0.0,0.0,Sep,2,2,3,4,Returning_Visitor,False,False
5873,1,15.8,3,97.8,32,1213.65,0.005405405,0.024324323999999998,1.273317415,0.0,Aug,2,2,3,2,Returning_Visitor,False,True
5874,4,68.66666667,0,0.0,14,617.15,0.0,0.0044444440000000005,9.253161679,0.0,Sep,1,1,6,5,New_Visitor,False,True
5875,1,30.86666667,3,7.0,15,398.2566667,0.0,0.025,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
5876,0,0.0,0,0.0,4,271.46666669999996,0.0,0.021428571,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,False
5877,8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.10137379999998,0.0,Nov,2,2,2,1,Returning_Visitor,True,False
5878,0,0.0,0,0.0,18,476.1777778,0.05,0.066666667,1.718218835,0.0,Aug,3,2,5,13,Returning_Visitor,False,False
5879,5,84.34545455,3,106.8,80,4240.036204999999,0.000169693,0.011635537,1.257695521,0.0,Jul,3,2,1,2,Returning_Visitor,False,False
5880,0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,June,1,1,1,2,Returning_Visitor,True,False
5881,1,0.0,0,0.0,53,1170.733333,0.007272727,0.025454545,31.90320066,0.0,Aug,2,4,2,3,Returning_Visitor,False,True
5882,1,32.7,0,0.0,27,687.1966667,0.0,0.019393939,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
5883,4,438.8,0,0.0,4,599.0,0.0,0.011111111000000002,0.0,0.0,Aug,3,2,3,5,New_Visitor,True,False
5884,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Aug,1,1,3,4,Returning_Visitor,False,False
5885,9,181.81666669999998,0,0.0,9,126.91666670000001,0.0,0.015384615,0.0,0.0,Sep,1,1,7,4,Returning_Visitor,False,False
5886,0,0.0,0,0.0,7,70.4,0.11428571400000001,0.12857142900000001,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,False,False
5887,0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
5888,1,49.4,0,0.0,18,213.17142859999998,0.0,0.003921569000000001,0.0,0.0,Oct,2,2,1,2,New_Visitor,False,False
5889,0,0.0,0,0.0,22,681.58,0.00952381,0.025396825,14.63523974,0.0,Nov,1,1,1,3,Returning_Visitor,True,True
5890,6,141.05833330000002,0,0.0,46,1728.866268,0.0,0.019059741,0.0,0.0,June,2,2,7,4,Returning_Visitor,False,False
5891,5,103.9,1,15.1,199,7959.909524,0.028594771,0.058447712,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False
5892,0,0.0,2,10.0,18,222.3,0.01,0.025,0.0,0.0,June,2,2,4,1,Returning_Visitor,True,False
